-13699250	4608250	0
-13698000	4608250	0
-13696750	4608250	0
-13695500	4608250	0
-13694250	4608250	0
-13693000	4608250	0
-13691750	4608250	0
-13690500	4608250	0
-13689250	4608250	0
-13688000	4608250	0
-13686750	4608250	0
-13685500	4608250	0
-13684250	4608250	0
-13683000	4608250	0
-13681750	4608250	0
-13680500	4608250	0
-13679250	4608250	0
-13678000	4608250	0
-13676750	4608250	0
-13675500	4608250	0
-13674250	4608250	0
-13673000	4608250	0
-13671750	4608250	0
-13670500	4608250	0
-13669250	4608250	0
-13668000	4608250	0
-13666750	4608250	0
-13665500	4608250	0
-13664250	4608250	0
-13663000	4608250	0
-13661750	4608250	0
-13660500	4608250	0
-13659250	4608250	0
-13658000	4608250	0
-13656750	4608250	0
-13655500	4608250	0
-13654250	4608250	0
-13653000	4608250	0
-13651750	4608250	0
-13650500	4608250	0
-13649250	4608250	0
-13648000	4608250	0
-13646750	4608250	0
-13645500	4608250	0
-13644250	4608250	0
-13643000	4608250	0
-13641750	4608250	0
-13640500	4608250	0
-13639250	4608250	0
-13638000	4608250	0
-13636750	4608250	0
-13635500	4608250	0
-13634250	4608250	0
-13633000	4608250	0
-13631750	4608250	0
-13630500	4608250	0
-13629250	4608250	0
-13628000	4608250	0
-13626750	4608250	0
-13625500	4608250	0
-13624250	4608250	0
-13623000	4608250	0
-13621750	4608250	0
-13620500	4608250	0
-13619250	4608250	0
-13618000	4608250	0
-13616750	4608250	0
-13615500	4608250	0
-13614250	4608250	0
-13613000	4608250	0
-13611750	4608250	0
-13610500	4608250	0
-13609250	4608250	0
-13608000	4608250	0
-13606750	4608250	0
-13605500	4608250	0
-13604250	4608250	0
-13603000	4608250	0
-13601750	4608250	0
-13600500	4608250	0
-13599250	4608250	0
-13598000	4608250	0
-13596750	4608250	0
-13595500	4608250	0
-13594250	4608250	0
-13593000	4608250	0
-13591750	4608250	0
-13590500	4608250	0
-13589250	4608250	0
-13588000	4608250	0
-13586750	4608250	0
-13585500	4608250	0
-13724250	4609500	0
-13723000	4609500	0
-13721750	4609500	0
-13720500	4609500	0
-13719250	4609500	0
-13718000	4609500	0
-13716750	4609500	0
-13715500	4609500	0
-13714250	4609500	0
-13713000	4609500	0
-13711750	4609500	0
-13710500	4609500	0
-13709250	4609500	0
-13708000	4609500	0
-13706750	4609500	0
-13705500	4609500	0
-13704250	4609500	0
-13703000	4609500	0
-13701750	4609500	0
-13700500	4609500	0
-13699250	4609500	0
-13698000	4609500	0
-13696750	4609500	0
-13695500	4609500	0
-13694250	4609500	0
-13693000	4609500	0
-13691750	4609500	0
-13690500	4609500	0
-13689250	4609500	0
-13688000	4609500	0
-13686750	4609500	0
-13685500	4609500	0
-13684250	4609500	0
-13683000	4609500	0
-13681750	4609500	0
-13680500	4609500	0
-13679250	4609500	0
-13678000	4609500	0
-13676750	4609500	0
-13675500	4609500	0
-13674250	4609500	0
-13673000	4609500	0
-13671750	4609500	0
-13670500	4609500	0
-13669250	4609500	0
-13668000	4609500	0
-13666750	4609500	0
-13665500	4609500	0
-13664250	4609500	0
-13663000	4609500	0
-13661750	4609500	0
-13660500	4609500	0
-13659250	4609500	0
-13658000	4609500	0
-13656750	4609500	0
-13655500	4609500	0
-13654250	4609500	0
-13653000	4609500	0
-13651750	4609500	0
-13650500	4609500	0
-13649250	4609500	0
-13648000	4609500	0
-13646750	4609500	0
-13645500	4609500	0
-13644250	4609500	0
-13643000	4609500	0
-13641750	4609500	0
-13640500	4609500	0
-13639250	4609500	0
-13638000	4609500	0
-13636750	4609500	0
-13635500	4609500	0
-13634250	4609500	0
-13633000	4609500	0
-13631750	4609500	0
-13630500	4609500	0
-13629250	4609500	0
-13628000	4609500	0
-13626750	4609500	0
-13625500	4609500	0
-13624250	4609500	0
-13623000	4609500	0
-13621750	4609500	0
-13620500	4609500	0
-13619250	4609500	0
-13618000	4609500	0
-13616750	4609500	0
-13615500	4609500	0
-13614250	4609500	0
-13613000	4609500	0
-13611750	4609500	0
-13610500	4609500	0
-13609250	4609500	0
-13608000	4609500	0
-13606750	4609500	0
-13605500	4609500	0
-13604250	4609500	0
-13603000	4609500	0
-13601750	4609500	0
-13600500	4609500	0
-13599250	4609500	0
-13598000	4609500	0
-13596750	4609500	0
