X,Y,Z,Density,Susceptibility
-13646537.47,4639469.208,-16500,0,0.001
-13643970.25,4639457.392,-16500,0,0.001
-13641403.03,4639444.931,-16500,0,0.001
-13638835.83,4639431.825,-16500,0,0.001
-13636268.64,4639418.074,-16500,0,0.001
-13633701.47,4639403.679,-16500,0,0.001
-13631134.3,4639388.639,-16500,0,0.001
-13628567.15,4639372.954,-16500,0,0.001
-13715860.45,4642117.383,-16500,0,0.001
-13713292.5,4642122.983,-16500,0,0.001
-13710724.55,4642127.937,-16500,0,0.001
-13708156.6,4642132.246,-16500,0,0.001
-13705588.64,4642135.91,-16500,0,0.001
-13703020.68,4642138.928,-16500,0,0.001
-13700452.72,4642141.3,-16500,0,0.001
-13697884.75,4642143.027,-16500,0,0.001
-13695316.78,4642144.109,-16500,0,0.001
-13692748.82,4642144.545,-16500,0,0.001
-13690180.85,4642144.336,-16500,0,0.001
-13687612.88,4642143.481,-16500,0,0.001
-13685044.92,4642141.981,-16500,0,0.001
-13682476.95,4642139.835,-16500,0,0.001
-13679908.99,4642137.044,-16500,0,0.001
-13677341.03,4642133.608,-16500,0,0.001
-13674773.07,4642129.526,-16500,0,0.001
-13672205.12,4642124.798,-16500,0,0.001
-13669637.18,4642119.425,-16500,0,0.001
-13667069.23,4642113.407,-16500,0,0.001
-13664501.3,4642106.743,-16500,0,0.001
-13661933.37,4642099.434,-16500,0,0.001
-13659365.44,4642091.479,-16500,0,0.001
-13656797.53,4642082.879,-16500,0,0.001
-13654229.62,4642073.634,-16500,0,0.001
-13651661.72,4642063.743,-16500,0,0.001
-13649093.83,4642053.207,-16500,0,0.001
-13646525.95,4642042.025,-16500,0,0.001
-13643958.08,4642030.198,-16500,0,0.001
-13641390.22,4642017.726,-16500,0,0.001
-13638822.37,4642004.608,-16500,0,0.001
-13636254.54,4641990.845,-16500,0,0.001
-13633686.71,4641976.436,-16500,0,0.001
-13631118.9,4641961.383,-16500,0,0.001
-13628551.11,4641945.684,-16500,0,0.001
-13625983.33,4641929.339,-16500,0,0.001
-13715866.39,4644690.915,-16500,0,0.001
-13713297.79,4644696.52,-16500,0,0.001
-13710729.2,4644701.479,-16500,0,0.001
-13708160.59,4644705.792,-16500,0,0.001
-13705591.99,4644709.459,-16500,0,0.001
-13703023.38,4644712.48,-16500,0,0.001
-13700454.77,4644714.854,-16500,0,0.001
-13697886.16,4644716.583,-16500,0,0.001
-13695317.54,4644717.666,-16500,0,0.001
-13692748.93,4644718.102,-16500,0,0.001
-13690180.32,4644717.893,-16500,0,0.001
-13687611.7,4644717.037,-16500,0,0.001
-13685043.09,4644715.536,-16500,0,0.001
-13682474.48,4644713.388,-16500,0,0.001
-13679905.87,4644710.595,-16500,0,0.001
-13677337.26,4644707.155,-16500,0,0.001
-13674768.66,4644703.069,-16500,0,0.001
-13672200.06,4644698.338,-16500,0,0.001
-13669631.47,4644692.96,-16500,0,0.001
-13667062.88,4644686.936,-16500,0,0.001
-13664494.29,4644680.266,-16500,0,0.001
-13661925.72,4644672.95,-16500,0,0.001
-13659357.14,4644664.989,-16500,0,0.001
-13638808.9,4644578.039,-16500,0,0.001
-13636240.41,4644564.264,-16500,0,0.001
-13633671.94,4644549.842,-16500,0,0.001
-13631103.49,4644534.775,-16500,0,0.001
-13628535.05,4644519.062,-16500,0,0.001
-13625966.62,4644502.703,-16500,0,0.001
-13623398.2,4644485.698,-16500,0,0.001
-13715872.33,4647265.097,-16500,0,0.001
-13713303.09,4647270.707,-16500,0,0.001
-13710733.84,4647275.67,-16500,0,0.001
-13708164.59,4647279.987,-16500,0,0.001
-13705595.34,4647283.657,-16500,0,0.001
-13703026.09,4647286.68,-16500,0,0.001
-13700456.83,4647289.057,-16500,0,0.001
-13697887.57,4647290.787,-16500,0,0.001
-13695318.31,4647291.871,-16500,0,0.001
-13692749.04,4647292.308,-16500,0,0.001
-13690179.78,4647292.098,-16500,0,0.001
-13687610.52,4647291.242,-16500,0,0.001
-13685041.26,4647289.739,-16500,0,0.001
-13682472,4647287.59,-16500,0,0.001
-13679902.74,4647284.794,-16500,0,0.001
-13677333.49,4647281.351,-16500,0,0.001
-13674764.24,4647277.261,-16500,0,0.001
-13672194.99,4647272.525,-16500,0,0.001
-13669625.75,4647267.143,-16500,0,0.001
-13667056.51,4647261.114,-16500,0,0.001
-13664487.28,4647254.438,-16500,0,0.001
-13633657.16,4647123.896,-16500,0,0.001
-13631088.06,4647108.816,-16500,0,0.001
-13628518.97,4647093.088,-16500,0,0.001
-13625949.89,4647076.714,-16500,0,0.001
-13623380.83,4647059.694,-16500,0,0.001
-13715878.28,4649839.927,-16500,0,0.001
-13713308.39,4649845.542,-16500,0,0.001
-13710738.5,4649850.51,-16500,0,0.001
-13708168.6,4649854.831,-16500,0,0.001
-13705598.7,4649858.504,-16500,0,0.001
-13703028.79,4649861.53,-16500,0,0.001
-13700458.89,4649863.909,-16500,0,0.001
-13697888.98,4649865.641,-16500,0,0.001
-13695319.07,4649866.726,-16500,0,0.001
-13692749.16,4649867.163,-16500,0,0.001
-13690179.25,4649866.953,-16500,0,0.001
-13687609.34,4649866.096,-16500,0,0.001
-13685039.43,4649864.592,-16500,0,0.001
-13682469.52,4649862.44,-16500,0,0.001
-13679899.62,4649859.642,-16500,0,0.001
-13677329.71,4649856.196,-16500,0,0.001
-13674759.82,4649852.103,-16500,0,0.001
-13672189.92,4649847.363,-16500,0,0.001
-13669620.03,4649841.975,-16500,0,0.001
-13667050.14,4649835.941,-16500,0,0.001
-13664480.27,4649829.259,-16500,0,0.001
-13628502.88,4649667.764,-16500,0,0.001
-13625933.15,4649651.375,-16500,0,0.001
-13623363.45,4649634.34,-16500,0,0.001
-13715884.23,4652415.407,-16500,0,0.001
-13713313.69,4652421.028,-16500,0,0.001
-13710743.15,4652426,-16500,0,0.001
-13708172.6,4652430.324,-16500,0,0.001
-13705602.05,4652434.001,-16500,0,0.001
-13703031.5,4652437.03,-16500,0,0.001
-13700460.95,4652439.411,-16500,0,0.001
-13697890.39,4652441.144,-16500,0,0.001
-13695319.83,4652442.23,-16500,0,0.001
-13692749.27,4652442.668,-16500,0,0.001
-13690178.71,4652442.458,-16500,0,0.001
-13687608.15,4652441.6,-16500,0,0.001
-13685037.6,4652440.094,-16500,0,0.001
-13682467.04,4652437.941,-16500,0,0.001
-13679896.49,4652435.14,-16500,0,0.001
-13677325.94,4652431.691,-16500,0,0.001
-13674755.39,4652427.594,-16500,0,0.001
-13672184.84,4652422.85,-16500,0,0.001
-13669614.3,4652417.457,-16500,0,0.001
-13667043.77,4652411.417,-16500,0,0.001
-13664473.24,4652404.729,-16500,0,0.001
-13715890.19,4654991.538,-16500,0,0.001
-13713319,4654997.163,-16500,0,0.001
-13710747.81,4655002.14,-16500,0,0.001
-13708176.62,4655006.468,-16500,0,0.001
-13705605.42,4655010.149,-16500,0,0.001
-13703034.21,4655013.18,-16500,0,0.001
-13700463.01,4655015.563,-16500,0,0.001
-13697891.8,4655017.298,-16500,0,0.001
-13695320.59,4655018.385,-16500,0,0.001
-13692749.39,4655018.823,-16500,0,0.001
-13690178.18,4655018.613,-16500,0,0.001
-13687606.97,4655017.754,-16500,0,0.001
-13685035.76,4655016.247,-16500,0,0.001
-13682464.56,4655014.092,-16500,0,0.001
-13679893.35,4655011.288,-16500,0,0.001
-13677322.15,4655007.836,-16500,0,0.001
-13674750.96,4655003.736,-16500,0,0.001
-13672179.76,4654998.987,-16500,0,0.001
-13669608.57,4654993.59,-16500,0,0.001
-13667037.39,4654987.544,-16500,0,0.001
-13664466.21,4654980.851,-16500,0,0.001
-13715896.15,4657568.32,-16500,0,0.001
-13713324.32,4657573.95,-16500,0,0.001
-13710752.48,4657578.931,-16500,0,0.001
-13708180.63,4657583.264,-16500,0,0.001
-13705608.78,4657586.947,-16500,0,0.001
-13703036.93,4657589.981,-16500,0,0.001
-13700465.07,4657592.367,-16500,0,0.001
-13697893.22,4657594.103,-16500,0,0.001
-13695321.36,4657595.191,-16500,0,0.001
-13692749.5,4657595.629,-16500,0,0.001
-13690177.64,4657595.419,-16500,0,0.001
-13687605.78,4657594.56,-16500,0,0.001
-13685033.93,4657593.051,-16500,0,0.001
-13682462.07,4657590.894,-16500,0,0.001
-13679890.22,4657588.088,-16500,0,0.001
-13677318.37,4657584.633,-16500,0,0.001
-13674746.52,4657580.529,-16500,0,0.001
-13672174.68,4657575.776,-16500,0,0.001
-13669602.84,4657570.374,-16500,0,0.001
-13667031.01,4657564.323,-16500,0,0.001
-13664459.18,4657557.623,-16500,0,0.001
-13661887.36,4657550.274,-16500,0,0.001
-13715902.12,4660145.753,-16500,0,0.001
-13713329.64,4660151.389,-16500,0,0.001
-13710757.14,4660156.374,-16500,0,0.001
-13708184.65,4660160.71,-16500,0,0.001
-13705612.15,4660164.397,-16500,0,0.001
-13703039.64,4660167.434,-16500,0,0.001
-13700467.14,4660169.822,-16500,0,0.001
-13697894.63,4660171.56,-16500,0,0.001
-13695322.12,4660172.648,-16500,0,0.001
-13692749.61,4660173.087,-16500,0,0.001
-13690177.11,4660172.877,-16500,0,0.001
-13687604.6,4660172.017,-16500,0,0.001
-13685032.09,4660170.507,-16500,0,0.001
-13682459.58,4660168.348,-16500,0,0.001
-13679887.08,4660165.539,-16500,0,0.001
-13677314.58,4660162.081,-16500,0,0.001
-13674742.08,4660157.973,-16500,0,0.001
-13672169.59,4660153.216,-16500,0,0.001
-13669597.1,4660147.809,-16500,0,0.001
-13667024.61,4660141.752,-16500,0,0.001
-13664452.14,4660135.046,-16500,0,0.001
-13661879.66,4660127.691,-16500,0,0.001
-13659307.2,4660119.686,-16500,0,0.001
-13715908.1,4662723.839,-16500,0,0.001
-13713334.96,4662729.479,-16500,0,0.001
-13710761.82,4662734.469,-16500,0,0.001
-13708188.67,4662738.809,-16500,0,0.001
-13705615.52,4662742.499,-16500,0,0.001
-13703042.36,4662745.539,-16500,0,0.001
-13700469.21,4662747.929,-16500,0,0.001
-13697896.05,4662749.669,-16500,0,0.001
-13695322.89,4662750.758,-16500,0,0.001
-13692749.73,4662751.198,-16500,0,0.001
-13690176.57,4662750.987,-16500,0,0.001
-13687603.41,4662750.126,-16500,0,0.001
-13685030.25,4662748.615,-16500,0,0.001
-13682457.09,4662746.454,-16500,0,0.001
-13679883.94,4662743.642,-16500,0,0.001
-13677310.79,4662740.181,-16500,0,0.001
-13674737.64,4662736.069,-16500,0,0.001
-13672164.49,4662731.308,-16500,0,0.001
-13669591.35,4662725.896,-16500,0,0.001
-13667018.22,4662719.834,-16500,0,0.001
-13664445.09,4662713.122,-16500,0,0.001
-13661871.96,4662705.76,-16500,0,0.001
-13659298.85,4662697.748,-16500,0,0.001
-13656725.74,4662689.086,-16500,0,0.001
-13654152.64,4662679.774,-16500,0,0.001
-13715914.08,4665302.577,-16500,0,0.001
-13713340.29,4665308.223,-16500,0,0.001
-13710766.49,4665313.217,-16500,0,0.001
-13708192.69,4665317.561,-16500,0,0.001
-13705618.89,4665321.255,-16500,0,0.001
-13703045.09,4665324.297,-16500,0,0.001
-13700471.28,4665326.689,-16500,0,0.001
-13697897.47,4665328.43,-16500,0,0.001
-13695323.66,4665329.521,-16500,0,0.001
-13692749.84,4665329.96,-16500,0,0.001
-13690176.03,4665329.749,-16500,0,0.001
-13687602.22,4665328.888,-16500,0,0.001
-13685028.41,4665327.375,-16500,0,0.001
-13682454.6,4665325.212,-16500,0,0.001
-13679880.79,4665322.399,-16500,0,0.001
-13677306.99,4665318.934,-16500,0,0.001
-13674733.19,4665314.819,-16500,0,0.001
-13672159.39,4665310.053,-16500,0,0.001
-13669585.6,4665304.636,-16500,0,0.001
-13667011.81,4665298.569,-16500,0,0.001
-13664438.03,4665291.851,-16500,0,0.001
-13661864.26,4665284.482,-16500,0,0.001
-13659290.49,4665276.463,-16500,0,0.001
-13656716.73,4665267.793,-16500,0,0.001
-13654142.98,4665258.472,-16500,0,0.001
-13651569.23,4665248.501,-16500,0,0.001
-13715920.06,4667881.969,-16500,0,0.001
-13713345.62,4667887.619,-16500,0,0.001
-13710771.17,4667892.619,-16500,0,0.001
-13708196.72,4667896.966,-16500,0,0.001
-13705622.27,4667900.663,-16500,0,0.001
-13703047.81,4667903.708,-16500,0,0.001
-13700473.35,4667906.102,-16500,0,0.001
-13697898.89,4667907.845,-16500,0,0.001
-13695324.42,4667908.937,-16500,0,0.001
-13692749.96,4667909.377,-16500,0,0.001
-13690175.49,4667909.166,-16500,0,0.001
-13687601.03,4667908.303,-16500,0,0.001
-13685026.57,4667906.789,-16500,0,0.001
-13682452.11,4667904.624,-16500,0,0.001
-13679877.65,4667901.808,-16500,0,0.001
-13677303.19,4667898.34,-16500,0,0.001
-13674728.74,4667894.221,-16500,0,0.001
-13672154.29,4667889.451,-16500,0,0.001
-13669579.84,4667884.03,-16500,0,0.001
-13667005.41,4667877.957,-16500,0,0.001
-13664430.97,4667871.233,-16500,0,0.001
-13661856.55,4667863.858,-16500,0,0.001
-13659282.13,4667855.831,-16500,0,0.001
-13656707.71,4667847.153,-16500,0,0.001
-13654133.31,4667837.824,-16500,0,0.001
-13651558.91,4667827.844,-16500,0,0.001
-13648984.53,4667817.212,-16500,0,0.001
-13715926.05,4670462.014,-16500,0,0.001
-13713350.96,4670467.67,-16500,0,0.001
-13710775.86,4670472.674,-16500,0,0.001
-13708200.75,4670477.026,-16500,0,0.001
-13705625.65,4670480.726,-16500,0,0.001
-13703050.54,4670483.774,-16500,0,0.001
-13700475.42,4670486.17,-16500,0,0.001
-13697900.31,4670487.914,-16500,0,0.001
-13695325.19,4670489.007,-16500,0,0.001
-13692750.07,4670489.447,-16500,0,0.001
-13690174.96,4670489.236,-16500,0,0.001
-13687599.84,4670488.373,-16500,0,0.001
-13685024.72,4670486.857,-16500,0,0.001
-13682449.61,4670484.69,-16500,0,0.001
-13679874.5,4670481.872,-16500,0,0.001
-13677299.39,4670478.401,-16500,0,0.001
-13674724.28,4670474.278,-16500,0,0.001
-13672149.18,4670469.504,-16500,0,0.001
-13669574.08,4670464.077,-16500,0,0.001
-13666998.99,4670457.999,-16500,0,0.001
-13664423.9,4670451.269,-16500,0,0.001
-13661848.82,4670443.887,-16500,0,0.001
-13659273.75,4670435.853,-16500,0,0.001
-13656698.69,4670427.168,-16500,0,0.001
-13654123.63,4670417.83,-16500,0,0.001
-13651548.58,4670407.841,-16500,0,0.001
-13648973.54,4670397.2,-16500,0,0.001
-13646398.51,4670385.907,-16500,0,0.001
-13715932.05,4673042.715,-16500,0,0.001
-13713356.3,4673048.375,-16500,0,0.001
-13710780.55,4673053.383,-16500,0,0.001
-13708204.79,4673057.739,-16500,0,0.001
-13705629.03,4673061.443,-16500,0,0.001
-13703053.26,4673064.493,-16500,0,0.001
-13700477.5,4673066.892,-16500,0,0.001
-13697901.73,4673068.638,-16500,0,0.001
-13695325.96,4673069.731,-16500,0,0.001
-13692750.19,4673070.172,-16500,0,0.001
-13690174.42,4673069.96,-16500,0,0.001
-13687598.65,4673069.096,-16500,0,0.001
-13685022.88,4673067.58,-16500,0,0.001
-13682447.11,4673065.411,-16500,0,0.001
-13679871.34,4673062.59,-16500,0,0.001
-13677295.58,4673059.116,-16500,0,0.001
-13674719.82,4673054.989,-16500,0,0.001
-13672144.07,4673050.211,-16500,0,0.001
-13669568.32,4673044.779,-16500,0,0.001
-13666992.57,4673038.696,-16500,0,0.001
-13664416.83,4673031.959,-16500,0,0.001
-13661841.1,4673024.571,-16500,0,0.001
-13659265.37,4673016.53,-16500,0,0.001
-13656689.65,4673007.836,-16500,0,0.001
-13654113.94,4672998.49,-16500,0,0.001
-13651538.24,4672988.492,-16500,0,0.001
-13648962.55,4672977.841,-16500,0,0.001
-13646386.86,4672966.538,-16500,0,0.001
-13643811.19,4672954.583,-16500,0,0.001
-13715938.05,4675624.07,-16500,0,0.001
-13713361.65,4675629.736,-16500,0,0.001
-13710785.24,4675634.748,-16500,0,0.001
-13708208.83,4675639.108,-16500,0,0.001
-13705632.41,4675642.815,-16500,0,0.001
-13703056,4675645.868,-16500,0,0.001
-13700479.58,4675648.269,-16500,0,0.001
-13697903.15,4675650.016,-16500,0,0.001
-13695326.73,4675651.111,-16500,0,0.001
-13692750.3,4675651.552,-16500,0,0.001
-13690173.88,4675651.34,-16500,0,0.001
-13687597.45,4675650.475,-16500,0,0.001
-13685021.03,4675648.958,-16500,0,0.001
-13682444.61,4675646.787,-16500,0,0.001
-13679868.19,4675643.963,-16500,0,0.001
-13677291.77,4675640.486,-16500,0,0.001
-13674715.36,4675636.356,-16500,0,0.001
-13672138.95,4675631.573,-16500,0,0.001
-13669562.54,4675626.136,-16500,0,0.001
-13666986.14,4675620.047,-16500,0,0.001
-13664409.75,4675613.305,-16500,0,0.001
-13661833.36,4675605.91,-16500,0,0.001
-13659256.98,4675597.861,-16500,0,0.001
-13656680.61,4675589.16,-16500,0,0.001
-13654104.25,4675579.806,-16500,0,0.001
-13651527.89,4675569.799,-16500,0,0.001
-13648951.54,4675559.138,-16500,0,0.001
-13646375.21,4675547.825,-16500,0,0.001
-13643798.88,4675535.859,-16500,0,0.001
-13715944.06,4678206.081,-16500,0,0.001
-13713367,4678211.752,-16500,0,0.001
-13710789.94,4678216.769,-16500,0,0.001
-13708212.87,4678221.133,-16500,0,0.001
-13705635.8,4678224.843,-16500,0,0.001
-13703058.73,4678227.899,-16500,0,0.001
-13700481.65,4678230.302,-16500,0,0.001
-13697904.58,4678232.051,-16500,0,0.001
-13695327.5,4678233.146,-16500,0,0.001
-13692750.42,4678233.588,-16500,0,0.001
-13690173.34,4678233.376,-16500,0,0.001
-13687596.26,4678232.51,-16500,0,0.001
-13685019.18,4678230.991,-16500,0,0.001
-13682442.1,4678228.818,-16500,0,0.001
-13679865.03,4678225.992,-16500,0,0.001
-13677287.96,4678222.512,-16500,0,0.001
-13674710.89,4678218.378,-16500,0,0.001
-13672133.83,4678213.59,-16500,0,0.001
-13669556.77,4678208.149,-16500,0,0.001
-13666979.71,4678202.055,-16500,0,0.001
-13664402.66,4678195.306,-16500,0,0.001
-13661825.62,4678187.904,-16500,0,0.001
-13659248.59,4678179.849,-16500,0,0.001
-13656671.56,4678171.14,-16500,0,0.001
-13654094.54,4678161.777,-16500,0,0.001
-13651517.53,4678151.761,-16500,0,0.001
-13648940.53,4678141.091,-16500,0,0.001
-13646363.54,4678129.767,-16500,0,0.001
-13643786.56,4678117.79,-16500,0,0.001
-13641209.59,4678105.16,-16500,0,0.001
-13715950.07,4680788.748,-16500,0,0.001
-13713372.36,4680794.424,-16500,0,0.001
-13705639.19,4680807.527,-16500,0,0.001
-13703061.47,4680810.586,-16500,0,0.001
-13700483.74,4680812.991,-16500,0,0.001
-13697906,4680814.741,-16500,0,0.001
-13695328.27,4680815.838,-16500,0,0.001
-13692750.53,4680816.28,-16500,0,0.001
-13690172.8,4680816.068,-16500,0,0.001
-13687595.06,4680815.201,-16500,0,0.001
-13685017.33,4680813.681,-16500,0,0.001
-13682439.6,4680811.506,-16500,0,0.001
-13679861.87,4680808.677,-16500,0,0.001
-13677284.14,4680805.194,-16500,0,0.001
-13674706.42,4680801.056,-16500,0,0.001
-13672128.7,4680796.264,-16500,0,0.001
-13669550.98,4680790.818,-16500,0,0.001
-13666973.28,4680784.718,-16500,0,0.001
-13664395.57,4680777.964,-16500,0,0.001
-13661817.87,4680770.555,-16500,0,0.001
-13659240.18,4680762.493,-16500,0,0.001
-13656662.5,4680753.776,-16500,0,0.001
-13654084.83,4680744.404,-16500,0,0.001
-13651507.16,4680734.379,-16500,0,0.001
-13648929.5,4680723.7,-16500,0,0.001
-13646351.86,4680712.366,-16500,0,0.001
-13643774.22,4680700.378,-16500,0,0.001
-13641196.6,4680687.736,-16500,0,0.001
-13715956.09,4683372.072,-16500,0,0.001
-13705642.59,4683390.868,-16500,0,0.001
-13703064.21,4683393.93,-16500,0,0.001
-13700485.82,4683396.337,-16500,0,0.001
-13697907.43,4683398.089,-16500,0,0.001
-13695329.04,4683399.186,-16500,0,0.001
-13692750.65,4683399.629,-16500,0,0.001
-13690172.26,4683399.417,-16500,0,0.001
-13687593.87,4683398.549,-16500,0,0.001
-13685015.48,4683397.027,-16500,0,0.001
-13682437.09,4683394.851,-16500,0,0.001
-13679858.7,4683392.019,-16500,0,0.001
-13677280.32,4683388.533,-16500,0,0.001
-13674701.94,4683384.391,-16500,0,0.001
-13672123.57,4683379.595,-16500,0,0.001
-13669545.2,4683374.145,-16500,0,0.001
-13666966.83,4683368.039,-16500,0,0.001
-13664388.47,4683361.278,-16500,0,0.001
-13661810.12,4683353.863,-16500,0,0.001
-13659231.77,4683345.793,-16500,0,0.001
-13656653.43,4683337.068,-16500,0,0.001
-13654075.1,4683327.689,-16500,0,0.001
-13651496.78,4683317.654,-16500,0,0.001
-13648918.47,4683306.965,-16500,0,0.001
-13646340.17,4683295.621,-16500,0,0.001
-13643761.88,4683283.623,-16500,0,0.001
-13641183.59,4683270.969,-16500,0,0.001
-13715962.11,4685956.054,-16500,0,0.001
-13705645.99,4685974.867,-16500,0,0.001
-13703066.95,4685977.931,-16500,0,0.001
-13700487.9,4685980.34,-16500,0,0.001
-13697908.86,4685982.094,-16500,0,0.001
-13695329.81,4685983.192,-16500,0,0.001
-13692750.76,4685983.635,-16500,0,0.001
-13690171.72,4685983.423,-16500,0,0.001
-13687592.67,4685982.555,-16500,0,0.001
-13685013.62,4685981.032,-16500,0,0.001
-13682434.58,4685978.853,-16500,0,0.001
-13679855.54,4685976.019,-16500,0,0.001
-13677276.5,4685972.529,-16500,0,0.001
-13674697.46,4685968.384,-16500,0,0.001
-13672118.43,4685963.584,-16500,0,0.001
-13669539.4,4685958.128,-16500,0,0.001
-13666960.38,4685952.017,-16500,0,0.001
-13664381.37,4685945.25,-16500,0,0.001
-13661802.36,4685937.828,-16500,0,0.001
-13659223.35,4685929.751,-16500,0,0.001
-13656644.36,4685921.018,-16500,0,0.001
-13654065.37,4685911.63,-16500,0,0.001
-13651486.39,4685901.587,-16500,0,0.001
-13648907.43,4685890.888,-16500,0,0.001
-13646328.47,4685879.534,-16500,0,0.001
-13643749.52,4685867.525,-16500,0,0.001
-13641170.58,4685854.86,-16500,0,0.001
-13708229.08,4688555.8,-16500,0,0.001
-13705649.39,4688559.523,-16500,0,0.001
-13703069.69,4688562.591,-16500,0,0.001
-13700489.99,4688565.002,-16500,0,0.001
-13697910.29,4688566.757,-16500,0,0.001
-13695330.58,4688567.857,-16500,0,0.001
-13692750.88,4688568.3,-16500,0,0.001
-13690171.18,4688568.087,-16500,0,0.001
-13687591.47,4688567.219,-16500,0,0.001
-13685011.77,4688565.694,-16500,0,0.001
-13682432.07,4688563.513,-16500,0,0.001
-13679852.37,4688560.677,-16500,0,0.001
-13677272.67,4688557.184,-16500,0,0.001
-13674692.98,4688553.035,-16500,0,0.001
-13672113.29,4688548.23,-16500,0,0.001
-13669533.61,4688542.77,-16500,0,0.001
-13666953.93,4688536.653,-16500,0,0.001
-13664374.25,4688529.88,-16500,0,0.001
-13661794.59,4688522.452,-16500,0,0.001
-13659214.93,4688514.367,-16500,0,0.001
-13656635.28,4688505.627,-16500,0,0.001
-13654055.63,4688496.23,-16500,0,0.001
-13651476,4688486.178,-16500,0,0.001
-13648896.37,4688475.469,-16500,0,0.001
